ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Seconds to Label,External ID,Agreement,Dataset Name,Reviews,View Label
cju4p3xqfwv900987t16rzbvh,cju4p2a07p54u0bqpeiuv8vp1,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2F2f43a8cf-6491-8bae-0280-e2216236288d-not_coke11.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506627000,0.731,not_coke11.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p3xqfwv900987t16rzbvh
cju4p3z86wvae0987r2nvgal4,cju4p2a07p54y0bqpproex916,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2Faeaebb3d-0869-83a3-3acc-277c85753f4e-not_coke12.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506629000,1.653,not_coke12.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p3z86wvae0987r2nvgal4
cju4p4037wxgg08712ndn032i,cju4p2a07p5520bqpv815ji10,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2Fcf329d58-c94e-4396-cd12-04e51591b4f2-not_coke13.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506630000,0.953,not_coke13.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p4037wxgg08712ndn032i
cju4p40u6wvbg0987blnqtiwo,cju4p2a07p5560bqpbsx4u638,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2F5fd2fc5d-d56b-7065-2f7f-3037df24eccb-not_coke14.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506631000,0.801,not_coke14.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p40u6wvbg0987blnqtiwo
cju4p42hbwum20850qehm2xm8,cju4p2a07p55a0bqpdhpumvr2,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2F6c341cc5-49c4-3998-ff57-dcd8a6666f2e-not_coke15.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506633000,0.788,not_coke15.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p42hbwum20850qehm2xm8
cju4p4398wzx50755quzsfj8f,cju4p2a07p55e0bqpsy17kh51,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2Fcb01774e-6c68-2704-7837-8ed663f37250-not_coke16.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506634000,0.797,not_coke16.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p4398wzx50755quzsfj8f
cju4p43ztwxim0871h3omercu,cju4p2a07p55i0bqpmx93v3ac,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2F88af4090-0d8c-9e7a-38fa-c8dbd1e22111-not_coke17.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506635000,0.792,not_coke17.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p43ztwxim0871h3omercu
cju4p44rqwun50850yew50flc,cju4p2a07p55m0bqphg02yxiv,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2Ff5b987d4-7ae2-c2a3-a063-2c6e0a1f1cb1-not_coke18.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506636000,0.813,not_coke18.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p44rqwun50850yew50flc
cju4p45itwunr0850xvb6vc30,cju4p2a07p55q0bqp6uw8jzju,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2Fba02f860-81c9-f91a-310c-a4a130706fbb-not_coke19.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506637000,0.78,not_coke19.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p45itwunr0850xvb6vc30
cju4p46c0wzz3075528kwfs6k,cju4p2a07p55u0bqpgs5xjrqb,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2Faeeb0003-20cf-98b1-bb4c-7f93cb13a6b4-not_coke20.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506638000,0.833,not_coke20.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p46c0wzz3075528kwfs6k
cju4p474wx06z080156050mwv,cju4p2a07p55y0bqpvhetmuc0,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2F30c00966-35ec-827a-0666-c4eab18dcb6c-not_coke21.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506639000,0.794,not_coke21.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p474wx06z080156050mwv
cju4p47stwri20817j5pn85bt,cju4p2a07p5620bqpr4uamixd,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2Fa4390604-db15-f5a4-cea0-efc3bda6c9d1-not_coke22.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506640000,0.68,not_coke22.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p47stwri20817j5pn85bt
cju4p4918x00p07554ln6dlsy,cju4p2a07p5660bqphf5et57k,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2Fd1c4c0a4-fba1-4f4c-9eb4-2155a2d27e31-not_coke23.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506641000,0.757,not_coke23.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p4918x00p07554ln6dlsy
cju4p49gewurg0850ucvlf3qv,cju4p2a07p56a0bqpk9thg6b0,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2Fa8f1af85-c38e-5bd5-1b35-5e5fa239a3d0-not_coke24.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506642000,0.259,not_coke24.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p49gewurg0850ucvlf3qv
cju4p53dwx0hb0755te3t0e8g,cju4p2a07p56e0bqpuu8sldm4,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2F80d441e5-c3c9-fe76-d95c-54c4fd0bc680-not_coke25.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506681000,3.281,not_coke25.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p53dwx0hb0755te3t0e8g
cju4p54bwx0ia07558i5hakey,cju4p2a07p56i0bqpf1v92uio,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2Fab742be7-f9ee-be1c-12b7-6d4a0ff1cf2e-not_coke26.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506682000,0.966,not_coke26.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p54bwx0ia07558i5hakey
cju4p5545wyv908180agp1jc3,cju4p2a07p56m0bqp20yrohio,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2F2024ad10-6895-e6e1-7ea3-f6efee4dc31a-not_coke27.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506683000,0.827,not_coke27.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p5545wyv908180agp1jc3
cju4p5600ws140817vtuhsuqv,cju4p2a07p56q0bqpzx3jr9ri,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2F5a7b9f79-3cff-90c9-b409-a5d46394c4ef-not_coke28.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506684000,0.885,not_coke28.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p5600ws140817vtuhsuqv
cju4p56rfws1x0817h2wwaubx,cju4p2a07p56u0bqp5ainyiyl,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2Fc4e0f564-8f8a-0eae-e65e-a9da16ef44c0-not_coke29.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506685000,0.811,not_coke29.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p56rfws1x0817h2wwaubx
cju4p57jnx0m40755c0ti22y0,cju4p2a07p56y0bqpjemla8qo,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2Ff49b3764-f1e0-8f27-e041-2ca2f94ba716-not_coke30.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506686000,0.803,not_coke30.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p57jnx0m40755c0ti22y0
cju4p58bcws3v08176uz2iv7o,cju4p2a07p5720bqpq1tllma2,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2F5320e628-23e1-30f8-f934-5a6f4370c157-not_coke31.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506687000,0.761,not_coke31.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p58bcws3v08176uz2iv7o
cju4p59bowv9608501dbjd9x5,cju4p2a07p5760bqpsc2ui61m,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2F031f1fbc-94f4-9a74-9642-a80efc895ae7-not_coke32.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506688000,0.736,not_coke32.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p59bowv9608501dbjd9x5
cju4p5a9cx0ou0755mgxnlsf9,cju4p2a07p57a0bqpxldlk0cb,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2Fa5408c16-8ab6-86cc-5743-c75a72384ad9-not_coke33.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506690000,0.961,not_coke33.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p5a9cx0ou0755mgxnlsf9
cju4p5bkcwvx60987ga85lkrj,cju4p2a07p57e0bqpxyais846,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2F8b215baf-4b65-54e1-569d-0c121afc535d-not_coke34.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506691000,0.845,not_coke34.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p5bkcwvx60987ga85lkrj
cju4p5cg2ws8k0817pkcuvaoq,cju4p2a07p57i0bqp2uzbcmb7,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2Fd8e7d230-f045-bd87-aa1d-77e7ce7de3eb-not_coke35.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506692000,0.875,not_coke35.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p5cg2ws8k0817pkcuvaoq
cju4p5d7ywy6z0871muopfepn,cju4p2a07p57m0bqp9v3126mn,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2Fd7eda7e1-d686-cb73-b9f8-c394e706f9b3-not_coke36.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506693000,0.822,not_coke36.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p5d7ywy6z0871muopfepn
cju4p5e0cwvch0850ey0emlxu,cju4p2a07p57q0bqplzwyr92p,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2F9fc88a95-f868-2ea8-1b7b-563556c58de5-not_coke37.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506694000,0.856,not_coke37.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p5e0cwvch0850ey0emlxu
cju4p5ev4ws9s0817wbzmgv3j,cju4p2a07p57u0bqpe0tcu8x5,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2F59b4a569-fbeb-c641-f03d-9532df047ea0-not_coke38.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506696000,0.916,not_coke38.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p5ev4ws9s0817wbzmgv3j
cju4p5fl8wz2q0818kpj96qg2,cju4p2a07p57y0bqpiugyu7op,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2F06be2f49-3fc5-9185-a42b-a095828c03c0-not_coke39.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506696000,0.751,not_coke39.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p5fl8wz2q0818kpj96qg2
cju4p5gtrwve40850td0vc6r3,cju4p2a07p5820bqpml00np4c,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2F611b3cfd-e0c0-56f0-faaf-6da16cff7cf6-not_coke40.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506698000,0.784,not_coke40.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p5gtrwve40850td0vc6r3
cju4p5i1mx0sp07552gxr2k5n,cju4p2a07p5860bqpyravxrjo,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2F0358de73-c2e6-f0ce-97a5-578ab942eb6a-not_coke41.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506700000,1.293,not_coke41.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p5i1mx0sp07552gxr2k5n
cju4p5jinx0xl08013k5ep537,cju4p2a07p58a0bqpdziz7wuk,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2F521268c2-33ae-96a1-4df5-6a5b0c68523e-not_coke42.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506702000,1.715,not_coke42.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p5jinx0xl08013k5ep537
cju4p5kg3x0u90755f4vnjnvo,cju4p2a07p58e0bqps2u3wweg,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2F1964a1e5-9189-a856-d32c-a8c822e0329e-not_coke43.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506703000,0.972,not_coke43.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p5kg3x0u90755f4vnjnvo
cju4p5ld2wsd80817e9vccl09,cju4p2a08p58i0bqpvd8uqro0,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2Fb070e9f7-20e0-6917-536e-0896ed023cc8-not_coke44.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506704000,0.906,not_coke44.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p5ld2wsd80817e9vccl09
cju4p5m95wvh30850wxjb7shm,cju4p2a08p58m0bqp9f2ixz3p,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2F9663f309-bbc5-4ed8-252a-640919f1fd5f-not_coke45.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506705000,0.921,not_coke45.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p5m95wvh30850wxjb7shm
cju4p5n3xx0w50755d17o748t,cju4p2a08p58q0bqpsn66a7ve,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2F7770ed39-d165-4203-36cd-395b123c97ac-not_coke46.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506706000,0.926,not_coke46.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p5n3xx0w50755d17o748t
cju4p5o45x0xn075552yyiv8k,cju4p2a08p58u0bqp8zhmv5sn,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2F98dc5e49-7f07-5fce-24dd-62fcdf4bb382-not_coke47.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506708000,1.132,not_coke47.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p5o45x0xn075552yyiv8k
cju4p5p1fx10j0801g3501vn0,cju4p2a08p58y0bqp0tbqld3w,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2Fb79d3e3f-5319-56a6-14bf-93c382364fe6-not_coke48.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506709000,0.967,not_coke48.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p5p1fx10j0801g3501vn0
cju4p5pv7wydi0871fsjajitw,cju4p2a08p5920bqphpe4u3xk,https://storage.googleapis.com/labelbox-193903.appspot.com/cju4ndg17wbh50801ddmdicwq%2F0ce3a114-bc12-eeee-44a7-a0347437386b-not_coke49.png,Skip,cmcdaniel19@gmail.com,coca_coda_inference,1554506710000,0.902,not_coke49.png,,no_bottlez',[],https://image-segmentation-v4.labelbox.com?project=cju4nyhotwc6g08179g7v59fw&label=cju4p5pv7wydi0871fsjajitw
